Date,Species,Code,Lincomycin,Treatment_min,Treatment_ue,Index,Int,Date,Time,ELED A,ELED B,ELED C,PMT eht,ADC,dbar,PAR,Fo(F'),Fm('),Fv(Fq'),Fv/Fm(Fq'/Fm'),p('),RSigma('),Sigma('),Fa('),Fmr('),Tau('),Fm (link),Fo' (link),NPQ,NSV,F'/Fm,1-qP,rP,[RCII],JPII,JVPII,aLHII,[Chl],GPS,,,,SE,Note,LEDa °C,LEDb °C,LEDc °C,RAW S,RAW B
20190903,To,,1,30,1200,595,150,2019-09-03,16:53:03,1.6,0,0,258,45.3,-0.37,0,105.5,126.2,20.71,0.164,0.167,0.077,4.81,117.8,123.5,397,,,0.71,1.291,,,,429.7,,,7.584,843.8,0,0,0° 0.000' N,0° 0.000' E,0.23,,42.97,40.47,39.11,,
20190903,To,,1,30,1200,596,150,2019-09-03,16:53:13,1.6,0,0,258,46.5,-0.37,0,108.1,130.6,22.52,0.172,0.176,0.0791,4.94,121.4,128.7,369,,,0.66,1.247,,,,428.3,,,7.395,864.5,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.92,40.47,39.06,,
20190903,To,,1,30,1200,597,150,2019-09-03,16:53:23,1.6,0,0,258,47.4,-0.37,0,109.8,134.4,24.57,0.183,0.183,0.0742,4.64,124.1,131.7,396,,,0.61,1.212,,,,463.6,,,7.087,878.4,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.47,39.06,,
20190903,To,,1,30,1200,598,150,2019-09-03,16:53:33,1.6,0,0,258,48.5,-0.37,0,112.2,137.6,25.39,0.184,0.188,0.0801,5.01,127.1,134.2,391,,,0.57,1.184,,,,439.2,,,7.177,897.7,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.97,40.41,39.06,,
20190903,To,,1,30,1200,599,150,2019-09-03,16:53:43,1.6,0,0,258,48.4,-0.37,0,111.7,137.4,25.69,0.187,0.191,0.0811,5.07,127.2,134.1,385,,,0.57,1.185,,,,431.8,,,7.047,893.5,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.97,40.52,39.11,,
20190903,To,,1,30,1200,600,150,2019-09-03,16:53:53,1.6,0,0,258,49.3,-0.37,0,114,140.3,26.37,0.188,0.192,0.0816,5.1,129.8,137.8,375,,,0.54,1.161,,,,437.7,,,7.156,911.6,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.52,39.11,,
20190903,To,,1,30,1200,601,150,2019-09-03,16:54:03,1.6,0,0,258,50,-0.37,0,115.4,143.2,27.81,0.194,0.195,0.0776,4.85,132,140.1,391,,,0.51,1.137,,,,466.1,,,7.008,923,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.97,40.52,39.06,,
20190903,To,,1,30,1200,602,150,2019-09-03,16:54:13,1.6,0,0,258,49.9,-0.37,0,115,142.5,27.48,0.193,0.197,0.0821,5.13,131.7,139.9,372,,,0.52,1.143,,,,439.2,,,7.037,920,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.97,40.52,39.11,,
20190903,To,,1,30,1200,603,150,2019-09-03,16:54:23,1.6,0,0,258,49.8,-0.37,0,114.6,143.1,28.41,0.199,0.2,0.0777,4.86,131.8,139.9,391,,,0.51,1.138,,,,462.4,,,6.812,917.2,0,0,0° 0.000' N,0° 0.000' E,0.12,,42.97,40.52,39.06,,
20190903,To,,1,30,1200,604,150,2019-09-03,16:54:33,1.6,0,0,258,49.8,-0.37,0,114.4,142.3,27.88,0.196,0.201,0.0829,5.18,131.4,139.4,380,,,0.52,1.145,,,,432.7,,,6.884,914.9,0,0,0° 0.000' N,0° 0.000' E,0.12,,42.97,40.52,39.06,,
20190903,To,,1,30,1200,605,150,2019-09-03,16:54:43,1.6,0,0,258,51.3,-0.37,0,118.3,147.6,29.34,0.199,0.2,0.0778,4.86,135.9,144.6,398,,,0.47,1.103,,,,477,,,7.025,946.4,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.97,40.52,39.11,,
20190903,To,,1,30,1200,606,150,2019-09-03,16:54:53,1.6,0,0,258,50.9,-0.37,0,117.2,146.3,29.15,0.199,0.201,0.0787,4.92,134.9,143,395,,,0.48,1.113,,,,466.5,,,6.941,937.4,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.97,40.52,39.11,,
20190903,To,,1,30,1200,607,150,2019-09-03,16:55:03,1.6,0,0,258,51.9,-0.37,0,119.4,149.2,29.82,0.2,0.204,0.0837,5.23,138,146.2,382,,,0.45,1.091,,,,447.2,,,7.053,955.4,0,0,0° 0.000' N,0° 0.000' E,0.11,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,608,150,2019-09-03,16:55:13,1.6,0,0,258,51.3,-0.37,0,117.9,147.3,29.43,0.2,0.204,0.0832,5.2,136.1,144.3,380,,,0.47,1.106,,,,443.9,,,6.96,942.9,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.02,40.57,39.06,,
20190903,To,,1,30,1200,609,150,2019-09-03,16:55:23,1.6,0,0,258,51,-0.37,0,117.4,147.2,29.8,0.202,0.204,0.0779,4.87,135.6,144,398,,,0.47,1.106,,,,472.7,,,6.844,939.3,0,0,0° 0.000' N,0° 0.000' E,0.16,,43.02,40.52,39.11,,
20190903,To,,1,30,1200,610,150,2019-09-03,16:55:33,1.6,0,0,258,51.7,-0.37,0,118.9,148.9,30.09,0.202,0.203,0.0788,4.92,137.5,146,393,,,0.45,1.093,,,,472.9,,,6.942,950.8,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,611,150,2019-09-03,16:55:43,1.6,0,0,258,52.6,-0.37,0,121.1,151.7,30.61,0.202,0.206,0.0846,5.29,140.2,149.3,372,,,0.43,1.073,,,,449.1,,,7.087,969.1,0,0,0° 0.000' N,0° 0.000' E,0.2,,42.97,40.52,39.11,,
20190903,To,,1,30,1200,612,150,2019-09-03,16:55:53,1.6,0,0,258,52.5,-0.37,0,121.1,151.5,30.41,0.201,0.205,0.0829,5.18,139.8,149.2,374,,,0.43,1.075,,,,458.4,,,7.124,969.1,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,613,150,2019-09-03,16:56:03,1.6,0,0,258,52.1,-0.37,0,119.5,150,30.41,0.203,0.208,0.0837,5.23,138.6,147.2,380,,,0.44,1.086,,,,447.8,,,6.955,956.3,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.57,39.11,,
20190903,To,,1,30,1200,614,150,2019-09-03,16:56:13,1.6,0,0,258,51.6,-0.37,0,118.5,149,30.43,0.204,0.206,0.0788,4.93,137.2,145.1,404,,,0.45,1.093,,,,471.3,,,6.845,948.2,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.97,40.57,39.11,,
20190903,To,,1,30,1200,615,150,2019-09-03,16:56:23,1.6,0,0,258,52.8,-0.37,0,121.6,152.7,31.11,0.204,0.209,0.0833,5.2,141.1,150.3,374,,,0.42,1.067,,,,457.7,,,7.041,972.6,0,0,0° 0.000' N,0° 0.000' E,0.14,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,616,150,2019-09-03,16:56:33,1.6,0,0,258,52.8,-0.37,0,121.5,152.4,30.97,0.203,0.208,0.0846,5.29,140.9,150.1,372,,,0.42,1.068,,,,450.1,,,7.055,971.8,0,0,0° 0.000' N,0° 0.000' E,0.19,,43.08,40.57,39.11,,
20190903,To,,1,30,1200,617,150,2019-09-03,16:56:43,1.6,0,0,258,53.3,-0.37,0,122.8,154.4,31.59,0.205,0.21,0.0824,5.15,142.6,151.3,384,,,0.4,1.055,,,,466.9,,,7.079,982.2,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.97,40.57,39.11,,
20190903,To,,1,30,1200,618,150,2019-09-03,16:56:53,1.6,0,0,258,53.4,-0.37,0,122.8,155.2,32.43,0.209,0.211,0.0777,4.86,142.9,151.4,410,,,0.39,1.049,,,,495.6,,,6.936,982.4,0,0,0° 0.000' N,0° 0.000' E,0.13,,42.97,40.57,39.11,,
20190903,To,,1,30,1200,619,150,2019-09-03,16:57:03,1.6,0,0,258,51.9,-0.39,0,118.4,149.5,31.1,0.208,0.213,0.0856,5.35,138.3,146.7,376,,,0.45,1.089,,,,433.6,,,6.716,947.2,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.97,40.62,39.16,,
20190903,To,,1,30,1200,620,150,2019-09-03,16:57:13,1.6,0,0,258,52.4,-0.37,0,120.1,151.6,31.54,0.208,0.21,0.0818,5.12,139.4,149.4,374,,,0.43,1.074,,,,459.9,,,6.809,960.4,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.08,40.62,39.11,,
20190903,To,,1,30,1200,621,150,2019-09-03,16:57:23,1.6,0,0,258,53.2,-0.39,0,122.3,154.5,32.14,0.208,0.21,0.0809,5.06,142.2,151.4,391,,,0.4,1.054,,,,473.9,,,6.937,978.6,0,0,0° 0.000' N,0° 0.000' E,0.11,,43.02,40.57,39.16,,
20190903,To,,1,30,1200,622,150,2019-09-03,16:57:33,1.6,0,0,258,53.8,-0.39,0,123.9,155.8,31.9,0.205,0.21,0.0825,5.16,143.9,152.7,384,,,0.39,1.045,,,,470.7,,,7.144,991.5,0,0,0° 0.000' N,0° 0.000' E,0.11,,42.97,40.62,39.11,,
20190903,To,,1,30,1200,623,150,2019-09-03,16:57:43,1.6,0,0,258,53.7,-0.37,0,123.8,155.5,31.71,0.204,0.209,0.0838,5.24,143.6,152.8,378,,,0.39,1.047,,,,463.3,,,7.164,990.4,0,0,0° 0.000' N,0° 0.000' E,0.13,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,624,150,2019-09-03,16:57:53,1.6,0,0,258,53.2,-0.37,0,122,153.8,31.81,0.207,0.212,0.085,5.31,142,151.2,376,,,0.41,1.059,,,,449.7,,,6.955,975.6,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.02,40.62,39.11,,
20190903,To,,1,30,1200,625,150,2019-09-03,16:58:03,1.6,0,0,258,52.6,-0.37,0,120.2,152.4,32.16,0.211,0.213,0.0817,5.11,139.8,149.3,386,,,0.42,1.069,,,,461.4,,,6.722,961.8,0,0,0° 0.000' N,0° 0.000' E,0.16,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,626,150,2019-09-03,16:58:13,1.6,0,0,258,53.1,-0.37,0,121.8,153.5,31.77,0.207,0.212,0.0847,5.29,141.3,150.6,376,,,0.41,1.061,,,,450.7,,,6.943,974.1,0,0,0° 0.000' N,0° 0.000' E,0.14,,43.02,40.57,39.16,,
20190903,To,,1,30,1200,627,150,2019-09-03,16:58:23,1.6,0,0,258,54.4,-0.37,0,125.5,158,32.56,0.206,0.211,0.082,5.13,145.8,154.8,390,,,0.37,1.031,,,,479.7,,,7.187,1004,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.57,39.11,,
20190903,To,,1,30,1200,628,150,2019-09-03,16:58:33,1.6,0,0,258,53.8,-0.37,0,123.6,156.6,33.02,0.211,0.213,0.0814,5.09,144.3,152.7,398,,,0.38,1.04,,,,476.1,,,6.918,988.9,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.02,40.52,39.11,,
20190903,To,,1,30,1200,629,150,2019-09-03,16:58:43,1.6,0,0,258,53.7,-0.37,0,123.3,155.7,32.37,0.208,0.213,0.0812,5.08,143.7,152.8,391,,,0.39,1.046,,,,476.1,,,6.999,986.6,0,0,0° 0.000' N,0° 0.000' E,0.14,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,630,150,2019-09-03,16:58:53,1.6,0,0,258,52.7,-0.39,0,120.4,152.7,32.24,0.211,0.213,0.0817,5.11,140.5,149.3,389,,,0.42,1.067,,,,462.1,,,6.727,963.3,0,0,0° 0.000' N,0° 0.000' E,0.12,,43.08,40.57,39.11,,
20190903,To,,1,30,1200,631,150,2019-09-03,16:59:03,1.6,0,0,258,53,-0.37,0,121.3,153.8,32.52,0.211,0.213,0.0812,5.07,141.3,150.1,394,,,0.41,1.059,,,,468.5,,,6.77,970.4,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.97,40.57,39.11,,
20190903,To,,1,30,1200,632,150,2019-09-03,16:59:13,1.6,0,0,258,53.7,-0.37,0,123.2,155.6,32.4,0.208,0.213,0.0847,5.29,143.6,152.9,372,,,0.39,1.046,,,,456.1,,,6.985,985.9,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.02,40.62,39.11,,
20190903,To,,1,30,1200,633,150,2019-09-03,16:59:23,1.6,0,0,258,53.6,-0.37,0,123.1,156.1,32.98,0.211,0.213,0.0818,5.11,143.4,153.1,379,,,0.39,1.044,,,,471.7,,,6.874,984.7,0,0,0° 0.000' N,0° 0.000' E,0.18,,43.08,40.62,39.11,,
20190903,To,,1,30,1200,634,150,2019-09-03,16:59:33,1.6,0,0,258,54.1,-0.37,0,124.1,157.7,33.63,0.213,0.215,0.0805,5.03,144.8,153.7,402,,,0.37,1.033,,,,483.3,,,6.868,992.8,0,0,0° 0.000' N,0° 0.000' E,0.18,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,635,150,2019-09-03,16:59:43,1.6,0,0,258,53.7,-0.37,0,122.9,156,33.06,0.212,0.214,0.0817,5.11,143.4,153.2,380,,,0.39,1.044,,,,471.5,,,6.842,983.3,0,0,0° 0.000' N,0° 0.000' E,0.14,,42.97,40.57,39.11,,
20190903,To,,1,30,1200,636,150,2019-09-03,16:59:53,1.6,0,0,258,52.5,-0.37,0,119.7,152.3,32.57,0.214,0.216,0.0804,5.02,139.8,149.1,390,,,0.42,1.07,,,,466.9,,,6.601,957.5,0,0,0° 0.000' N,0° 0.000' E,0.14,,43.02,40.62,39.11,,
20190903,To,,1,30,1200,637,150,2019-09-03,17:00:03,1.6,0,0,258,53,-0.37,0,121.2,154,32.82,0.213,0.215,0.082,5.12,141.6,150.4,390,,,0.4,1.058,,,,463.4,,,6.708,969.3,0,0,0° 0.000' N,0° 0.000' E,0.16,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,638,150,2019-09-03,17:00:13,1.6,0,0,258,54,-0.37,0,123.7,156.5,32.84,0.21,0.215,0.0872,5.45,144.7,153.9,366,,,0.38,1.04,,,,444.6,,,6.958,989.7,0,0,0° 0.000' N,0° 0.000' E,0.15,,43.02,40.62,39.11,,
20190903,To,,1,30,1200,639,150,2019-09-03,17:00:23,1.6,0,0,258,54.5,-0.37,0,125.5,158.9,33.4,0.21,0.212,0.0827,5.17,145.9,155.5,384,,,0.36,1.025,,,,475.5,,,7.041,1004,0,0,0° 0.000' N,0° 0.000' E,0.14,,43.02,40.62,39.11,,
20190903,To,,1,30,1200,640,150,2019-09-03,17:00:33,1.6,0,0,258,54,-0.39,0,123.6,157.4,33.75,0.214,0.217,0.0817,5.11,144.4,154.3,384,,,0.37,1.035,,,,474.4,,,6.801,988.9,0,0,0° 0.000' N,0° 0.000' E,0.16,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,641,150,2019-09-03,17:00:43,1.6,0,0,258,53.7,-0.39,0,122.6,156.2,33.59,0.215,0.217,0.0824,5.15,143.5,153,386,,,0.39,1.043,,,,466.1,,,6.723,980.5,0,0,0° 0.000' N,0° 0.000' E,0.11,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,642,150,2019-09-03,17:00:53,1.6,0,0,258,53.5,-0.37,0,122.2,155.7,33.49,0.215,0.217,0.0817,5.1,142.9,153.2,375,,,0.39,1.046,,,,469.2,,,6.705,977.7,0,0,0° 0.000' N,0° 0.000' E,0.18,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,643,150,2019-09-03,17:01:03,1.6,0,0,258,53.7,-0.39,0,122.7,156.2,33.53,0.215,0.217,0.0818,5.11,143.4,151.9,401,,,0.39,1.043,,,,470.2,,,6.742,981.3,0,0,0° 0.000' N,0° 0.000' E,0.14,,43.02,40.62,39.16,,
20190903,To,,1,30,1200,644,150,2019-09-03,17:01:13,1.6,0,0,258,54,-0.37,0,123.7,157.3,33.67,0.214,0.216,0.0814,5.09,144.5,153.7,391,,,0.37,1.035,,,,476.4,,,6.821,989.5,0,0,0° 0.000' N,0° 0.000' E,0.19,,43.08,40.62,39.16,,
20190903,To,,1,30,1200,645,150,2019-09-03,17:01:23,1.6,0,0,258,54.2,-0.37,0,124.1,158.1,34.01,0.215,0.217,0.0813,5.08,145.1,154.8,385,,,0.37,1.03,,,,478.4,,,6.806,992.7,0,0,0° 0.000' N,0° 0.000' E,0.17,,43.08,40.57,39.16,,
20190903,To,,1,30,1200,646,150,2019-09-03,17:01:33,1.6,0,0,258,53.9,-0.37,0,123.5,157.2,33.68,0.214,0.216,0.0811,5.07,144.2,153.7,391,,,0.38,1.036,,,,477.2,,,6.8,987.9,0,0,0° 0.000' N,0° 0.000' E,0.14,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,647,150,2019-09-03,17:01:43,1.6,0,0,258,53.7,-0.37,0,122.7,156.4,33.74,0.216,0.218,0.0818,5.11,143.4,152.2,398,,,0.38,1.041,,,,470.2,,,6.711,981.4,0,0,0° 0.000' N,0° 0.000' E,0.11,,43.02,40.57,39.16,,
20190903,To,,1,30,1200,648,150,2019-09-03,17:01:53,1.6,0,0,258,53.8,-0.37,0,122.9,156.2,33.24,0.213,0.218,0.0866,5.41,143.9,153,370,,,0.39,1.043,,,,445.2,,,6.816,983.5,0,0,0° 0.000' N,0° 0.000' E,0.09,,43.08,40.57,39.11,,
20190903,To,,1,30,1200,649,150,2019-09-03,17:02:03,1.6,0,0,258,54.1,-0.37,0,123.3,157.2,33.83,0.215,0.221,0.087,5.44,144.9,155.2,359,,,0.38,1.036,,,,444.3,,,6.761,986.7,0,0,0° 0.000' N,0° 0.000' E,0.16,,43.02,40.52,39.16,,
20190903,To,,1,30,1200,650,150,2019-09-03,17:02:13,1.6,0,0,258,54.4,-0.37,0,124.6,158.6,34.02,0.214,0.217,0.0823,5.14,145.5,154.8,390,,,0.36,1.027,,,,474.6,,,6.856,996.8,0,0,0° 0.000' N,0° 0.000' E,0.12,,43.13,40.57,39.11,,
20190903,To,,1,30,1200,651,150,2019-09-03,17:02:23,1.6,0,0,258,54.2,-0.37,0,123.7,158.2,34.53,0.218,0.22,0.0817,5.11,145.1,154.5,394,,,0.37,1.03,,,,474.4,,,6.685,989.3,0,0,0° 0.000' N,0° 0.000' E,0.17,,43.02,40.57,39.16,,
20190903,To,,1,30,1200,652,150,2019-09-03,17:02:33,1.6,0,0,258,54.4,-0.37,0,124.7,159,34.33,0.216,0.218,0.082,5.12,145.9,155.6,385,,,0.36,1.024,,,,477,,,6.815,997.5,0,0,0° 0.000' N,0° 0.000' E,0.17,,43.02,40.57,39.11,,
20190903,To,,1,30,1200,653,150,2019-09-03,17:02:43,1.6,0,0,258,53.5,-0.37,0,121.8,155.5,33.76,0.217,0.219,0.0823,5.14,142.7,152.1,387,,,0.39,1.047,,,,463.9,,,6.619,974.1,0,0,0° 0.000' N,0° 0.000' E,0.14,,42.97,40.57,39.11,,
20190903,To,,,,,,,,,,,,,,,,123.7,,,0.21625,,,5.1275,,,,,,,,,,,,,,,,,,,,,,,,,,
20190903,To,To(-) T60,0,60,1200,654,150,2019-09-03,17:10:12,1.6,0,0,258,45.7,-0.37,0,107.2,125.2,17.96,0.143,0.149,0.0704,4.4,119.7,123.8,472,,,0.73,1.301,,,,477.4,,,8.82,857.9,0,0,0° 0.000' N,0° 0.000' E,0.26,,42.92,40.36,39.01,,
20190903,To,,0,60,1200,655,150,2019-09-03,17:10:22,1.6,0,0,268,46.2,-0.37,0,80.4,93.91,13.51,0.144,0.15,0.0695,4.34,89.44,92.65,479,,,1.3,1.734,,,,362.6,,,6.593,643.2,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.87,40.41,39.01,,
20190903,To,,0,60,1200,656,150,2019-09-03,17:10:32,1.6,0,0,268,47,-0.37,0,81.45,95.93,14.49,0.151,0.157,0.0698,4.36,91.13,94.73,470,,,1.26,1.698,,,,365.7,,,6.365,651.6,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.92,40.41,39.01,,
20190903,To,,0,60,1200,657,150,2019-09-03,17:10:42,1.6,0,0,268,47.3,-0.37,0,82.17,96.81,14.64,0.151,0.157,0.0706,4.41,92.07,95.9,447,,,1.23,1.682,,,,364.9,,,6.412,657.4,0,0,0° 0.000' N,0° 0.000' E,0.23,,42.92,40.36,39.01,,
20190903,To,,0,60,1200,658,150,2019-09-03,17:10:52,1.6,0,0,268,48.1,-0.37,0,83.24,98.82,15.58,0.158,0.143,0.0729,4.55,93.59,97.52,447,,,1.19,1.648,,,,358.2,,,6.23,665.9,0,0,0° 0.000' N,0° 0.000' E,0.22,,42.92,40.41,39.01,,
20190903,To,,0,60,1200,659,150,2019-09-03,17:11:02,1.6,0,0,268,49.1,-0.37,0,85.22,101.2,16.02,0.158,0.165,0.0738,4.61,96.05,99.61,456,,,1.14,1.609,,,,362.2,,,6.356,681.8,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.92,40.41,39.01,,
20190903,To,,0,60,1200,660,150,2019-09-03,17:11:12,1.6,0,0,268,49.1,-0.37,0,84.66,101.4,16.76,0.165,0.172,0.0753,4.71,96.1,100.3,430,,,1.13,1.606,,,,352.3,,,6.045,677.3,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.87,40.47,39.06,,
20190903,To,,0,60,1200,661,150,2019-09-03,17:11:22,1.6,0,0,268,49.8,-0.37,0,86.04,103.3,17.3,0.167,0.174,0.0759,4.75,97.77,101.7,441,,,1.09,1.576,,,,355.3,,,6.066,688.3,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.87,40.47,39.01,,
20190903,To,,0,60,1200,662,150,2019-09-03,17:11:32,1.6,0,0,268,49.8,-0.37,0,85.84,103.4,17.58,0.17,0.177,0.0769,4.8,97.56,102,439,,,1.09,1.575,,,,350.1,,,5.957,686.7,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.87,40.47,39.01,,
20190903,To,,0,60,1200,663,150,2019-09-03,17:11:42,1.6,0,0,268,50.8,-0.37,0,87.92,106.1,18.19,0.171,0.178,0.0749,4.68,99.69,104.5,435,,,1.04,1.535,,,,367.8,,,6.052,703.4,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,664,150,2019-09-03,17:11:52,1.6,0,0,268,51.9,-0.37,0,89.43,108.9,19.42,0.178,0.186,0.0766,4.79,102.1,107.7,415,,,0.99,1.496,,,,365.9,,,5.914,715.4,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,665,150,2019-09-03,17:12:02,1.6,0,0,268,52.1,-0.37,0,89.69,109.5,19.82,0.181,0.188,0.0774,4.84,102.8,108,420,,,0.98,1.487,,,,363.1,,,5.847,717.5,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,666,150,2019-09-03,17:12:12,1.6,0,0,268,51.9,-0.37,0,89.26,109.3,20.04,0.183,0.191,0.0756,4.72,102.3,107.2,441,,,0.98,1.49,,,,370.3,,,5.745,714.1,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,667,150,2019-09-03,17:12:22,1.6,0,0,268,51.9,-0.37,0,88.61,109.2,20.63,0.189,0.196,0.0775,4.84,102.2,107.1,435,,,0.98,1.491,,,,358.6,,,5.536,708.9,0,0,0° 0.000' N,0° 0.000' E,0.11,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,668,150,2019-09-03,17:12:32,1.6,0,0,268,53,-0.37,0,90.67,112,21.3,0.19,0.198,0.0794,4.97,104.7,110.2,415,,,0.93,1.455,,,,357.8,,,5.626,725.4,0,0,0° 0.000' N,0° 0.000' E,0.21,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,669,150,2019-09-03,17:12:42,1.6,0,0,268,53.3,-0.37,0,90.9,112.5,21.64,0.192,0.2,0.0802,5.01,105.4,111,409,,,0.92,1.447,,,,355.2,,,5.579,727.2,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.97,40.52,39.06,,
20190903,To,,0,60,1200,670,150,2019-09-03,17:12:52,1.6,0,0,268,53.4,-0.37,0,91.08,113.2,22.1,0.195,0.203,0.0779,4.87,105.7,111,431,,,0.91,1.439,,,,366.7,,,5.504,728.6,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,671,150,2019-09-03,17:13:02,1.6,0,0,268,53.4,-0.37,0,90.94,113.3,22.39,0.198,0.205,0.0787,4.92,105.3,111.6,416,,,0.91,1.437,,,,362.1,,,5.431,727.5,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.97,40.47,39.06,,
20190903,To,,0,60,1200,672,150,2019-09-03,17:13:12,1.6,0,0,268,53,-0.37,0,89.63,112.2,22.53,0.201,0.209,0.0812,5.07,104.5,110.8,402,,,0.93,1.452,,,,346.3,,,5.265,717.1,0,0,0° 0.000' N,0° 0.000' E,0.15,,42.97,40.52,39.06,,
20190903,To,,0,60,1200,673,150,2019-09-03,17:13:22,1.6,0,0,268,53.7,-0.37,0,91.53,114.3,22.75,0.199,0.207,0.0778,4.86,106.3,113.3,398,,,0.89,1.425,,,,368.7,,,5.425,732.3,0,0,0° 0.000' N,0° 0.000' E,0.19,,42.97,40.52,39.06,,
20190903,To,,0,60,1200,674,150,2019-09-03,17:13:32,1.6,0,0,268,54,-0.37,0,91.34,114.8,23.45,0.204,0.212,0.0805,5.03,106.8,112.8,413,,,0.88,1.419,,,,355.7,,,5.276,730.7,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.52,39.11,,
20190903,To,,0,60,1200,675,150,2019-09-03,17:13:42,1.6,0,0,268,53.8,-0.37,0,90.77,114.5,23.76,0.207,0.216,0.0796,4.97,106.3,112.9,409,,,0.89,1.422,,,,357.7,,,5.164,726.2,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.97,40.52,39.11,,
20190903,To,,0,60,1200,676,150,2019-09-03,17:13:52,1.6,0,0,268,53.6,-0.37,0,90.62,114.4,23.74,0.208,0.216,0.0785,4.91,105.8,112.7,409,,,0.89,1.424,,,,361.7,,,5.15,724.9,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.92,40.52,39.11,,
20190903,To,,0,60,1200,677,150,2019-09-03,17:14:02,1.6,0,0,268,53.7,-0.37,0,90.26,114.6,24.33,0.212,0.221,0.0792,4.95,106.1,111.9,424,,,0.89,1.421,,,,357.3,,,5.016,722.1,0,0,0° 0.000' N,0° 0.000' E,0.16,,42.97,40.52,39.06,,
20190903,To,,0,60,1200,678,150,2019-09-03,17:14:12,1.6,0,0,268,54.3,-0.37,0,91.21,115.9,24.66,0.213,0.221,0.0804,5.02,107.4,114.1,407,,,0.87,1.405,,,,355.8,,,5.057,729.7,0,0,0° 0.000' N,0° 0.000' E,0.2,,43.02,40.52,39.06,,
20190903,To,,0,60,1200,679,150,2019-09-03,17:14:22,1.6,0,0,268,54.6,-0.37,0,92.04,117.1,25.06,0.214,0.223,0.079,4.94,108.3,115.5,404,,,0.85,1.391,,,,365.3,,,5.076,736.4,0,0,0° 0.000' N,0° 0.000' E,0.18,,42.97,40.57,39.06,,
20190903,To,,0,60,1200,680,150,2019-09-03,17:14:32,1.6,0,0,268,54.2,-0.37,0,90.82,115.9,25.13,0.217,0.225,0.0807,5.04,107.2,113.6,415,,,0.87,1.405,,,,353,,,4.945,726.5,0,0,0° 0.000' N,0° 0.000' E,0.17,,42.97,40.57,39.06,,
